theta,phi,radius, strengths
1.5009831567151233,1.3962634015954636,62,8633
1.5009831567151233,1.43116998663535,61,9056
1.5009831567151233,1.4660765716752369,55,11130
1.5009831567151233,1.5009831567151233,54,11702
1.5009831567151233,1.53588974175501,52,12361
1.5009831567151233,1.5707963267948966,53,11783
1.5009831567151233,1.605702911834783,51,12514
1.5009831567151233,1.6406094968746698,53,12122
1.5009831567151233,1.6755160819145563,52,12154
1.5009831567151233,1.710422666954443,57,11298
1.5009831567151233,1.7453292519943295,59,10013
1.5009831567151233,1.780235837034216,60,9516
1.5009831567151233,1.8151424220741028,60,9388
1.5009831567151233,1.8500490071139892,60,8676
1.5009831567151233,1.8849555921538759,60,8564
1.5009831567151233,1.9198621771937625,58,9679
1.5009831567151233,1.9547687622336491,57,9959
1.5009831567151233,1.9896753472735356,56,10051
1.5009831567151233,2.0245819323134224,56,9842
1.5009831567151233,2.0594885173533086,59,8785
1.5009831567151233,2.0943951023931953,60,8373
1.5009831567151233,2.129301687433082,63,7528
1.5009831567151233,2.1642082724729685,62,7569
1.5009831567151233,2.199114857512855,60,7659
1.5009831567151233,2.234021442552742,59,7786
1.5009831567151233,2.2689280275926285,58,8074
1.5009831567151233,2.303834612632515,57,8419
1.5009831567151233,2.3387411976724013,56,9139
1.5009831567151233,2.3736477827122884,57,8958
1.5009831567151233,2.4085543677521746,57,9199
1.5009831567151233,2.443460952792061,56,10130
1.5009831567151233,2.478367537831948,56,10113
1.5009831567151233,2.5132741228718345,55,10388
1.5009831567151233,2.548180707911721,54,11283
1.5009831567151233,2.5830872929516078,56,10731
1.5009831567151233,2.6179938779914944,57,10590
1.5009831567151233,2.6529004630313806,58,9405
1.5009831567151233,2.6878070480712677,61,8511
1.5009831567151233,2.722713633111154,59,9696
1.5009831567151233,2.7576202181510405,57,10124
1.5009831567151233,2.792526803190927,58,9228
1.5009831567151233,2.827433388230814,58,9342
1.5009831567151233,2.8623399732707,59,11510
1.5009831567151233,2.897246558310587,59,11683
1.5009831567151233,2.9321531433504737,58,11888
1.5009831567151233,2.9670597283903604,56,12281
1.5009831567151233,3.0019663134302466,57,13360
1.5009831567151233,3.036872898470133,58,13096
1.5009831567151233,3.07177948351002,59,12320
1.5009831567151233,3.106686068549907,62,9235
1.5009831567151233,3.141592653589793,61,9348
1.4660765716752369,3.141592653589793,71,9205
1.4660765716752369,3.106686068549907,70,8704
1.4660765716752369,3.07177948351002,66,10187
1.4660765716752369,3.036872898470133,68,8895
1.4660765716752369,3.0019663134302466,68,8890
1.4660765716752369,2.9670597283903604,66,8204
1.4660765716752369,2.9321531433504737,68,8662
1.4660765716752369,2.897246558310587,67,9172
1.4660765716752369,2.8623399732707,68,9105
1.4660765716752369,2.827433388230814,63,8564
1.4660765716752369,2.792526803190927,62,8286
1.4660765716752369,2.7576202181510405,63,9007
1.4660765716752369,2.722713633111154,65,7702
1.4660765716752369,2.6878070480712677,67,7351
1.4660765716752369,2.6529004630313806,63,8500
1.4660765716752369,2.6179938779914944,61,9914
1.4660765716752369,2.5830872929516078,60,10036
1.4660765716752369,2.548180707911721,62,8599
1.4660765716752369,2.5132741228718345,64,7859
1.4660765716752369,2.478367537831948,64,7899
1.4660765716752369,2.443460952792061,66,7000
1.4660765716752369,2.4085543677521746,67,7064
1.4660765716752369,2.3736477827122884,65,6865
1.4660765716752369,2.3387411976724013,64,7159
1.4660765716752369,2.303834612632515,64,6936
1.4660765716752369,2.2689280275926285,63,6893
1.4660765716752369,2.234021442552742,61,7310
1.4660765716752369,2.199114857512855,62,7190
1.4660765716752369,2.1642082724729685,64,7177
1.4660765716752369,2.129301687433082,62,7628
1.4660765716752369,2.0943951023931953,61,8251
1.4660765716752369,2.0594885173533086,60,8517
1.4660765716752369,2.0245819323134224,62,7992
1.4660765716752369,1.9896753472735356,63,7825
1.4660765716752369,1.9547687622336491,68,6898
1.4660765716752369,1.9198621771937625,69,6552
1.4660765716752369,1.8849555921538759,72,6294
1.4660765716752369,1.8500490071139892,72,6438
1.4660765716752369,1.8151424220741028,71,7334
1.4660765716752369,1.780235837034216,69,7696
1.4660765716752369,1.7453292519943295,73,7141
1.4660765716752369,1.710422666954443,70,7819
1.4660765716752369,1.6755160819145563,68,8156
1.4660765716752369,1.6406094968746698,69,8097
1.4660765716752369,1.605702911834783,75,7252
1.4660765716752369,1.5707963267948966,80,6489
1.4660765716752369,1.53588974175501,80,6525
1.4660765716752369,1.5009831567151233,84,6431
1.4660765716752369,1.4660765716752369,86,6127
1.4660765716752369,1.43116998663535,86,6022
1.4660765716752369,1.3962634015954636,87,5798
1.4660765716752369,1.361356816555577,93,5465
1.4660765716752369,1.3264502315156903,96,5117
1.4660765716752369,1.2915436464758039,98,4774
1.4660765716752369,1.2566370614359172,101,4431
1.4660765716752369,1.2217304763960306,106,4051
1.4660765716752369,1.1868238913561442,101,4178
1.4660765716752369,1.1519173063162575,102,4030
1.4660765716752369,1.117010721276371,108,3535
1.4660765716752369,1.0821041362364843,112,3308
1.4660765716752369,1.0471975511965976,127,2794
1.4660765716752369,1.0122909661567112,133,2658
1.4660765716752369,0.9773843811168246,146,2428
1.4660765716752369,0.9424777960769379,162,2306
1.4660765716752369,0.9075712110370514,173,2364
1.4660765716752369,0.8726646259971648,181,2476
1.4660765716752369,0.8377580409572781,180,2543
1.4660765716752369,0.8028514559173915,183,3942
1.4660765716752369,0.767944870877505,189,3793
1.4660765716752369,0.7330382858376184,202,3937
1.4660765716752369,0.6981317007977318,213,4098
1.4660765716752369,0.6632251157578452,217,10165
1.4660765716752369,0.6283185307179586,211,7979
1.4660765716752369,0.5934119456780721,207,6578
1.4660765716752369,0.5585053606381855,223,5008
1.4660765716752369,0.5235987755982988,231,4919
1.4660765716752369,0.4886921905584123,249,4950
1.4660765716752369,0.4537856055185257,185,12854
1.4660765716752369,0.41887902047863906,247,2203
1.4660765716752369,0.3839724354387525,247,3708
1.4660765716752369,0.3490658503988659,170,352
1.43116998663535,0.3490658503988659,123,217
1.43116998663535,0.3839724354387525,127,210
1.43116998663535,0.41887902047863906,199,444
1.43116998663535,0.4537856055185257,251,5735
1.43116998663535,0.4886921905584123,244,5140
1.43116998663535,0.5235987755982988,225,6123
