theta,phi,radius, strengths
1.3089969389957472,0.9599310885968813,390,3447
1.3089969389957472,1.0471975511965976,373,3368
1.3089969389957472,1.1344640137963142,352,1680
1.3089969389957472,1.2217304763960306,392,3017
1.3089969389957472,1.3089969389957472,319,693
1.3089969389957472,1.3962634015954636,221,1300
1.3089969389957472,1.4835298641951802,176,5237
1.3089969389957472,1.5707963267948966,158,4081
1.3089969389957472,1.6580627893946132,133,7629
1.3089969389957472,1.7453292519943295,116,11959
1.3089969389957472,1.8325957145940461,104,17302
1.3089969389957472,1.9198621771937625,98,3804
1.3089969389957472,2.007128639793479,111,1993
1.3089969389957472,2.0943951023931953,135,6146
1.3089969389957472,2.1816615649929116,132,10102
1.3089969389957472,2.2689280275926285,127,10963
1.3089969389957472,2.356194490192345,124,11986
1.3089969389957472,2.443460952792061,122,12387
1.3089969389957472,2.5307274153917776,121,12604
1.3089969389957472,2.6179938779914944,122,12396
1.3089969389957472,2.705260340591211,124,12002
1.3089969389957472,2.792526803190927,127,10969
1.3089969389957472,2.8797932657906435,133,9910
1.3089969389957472,2.9670597283903604,140,8642
1.3089969389957472,3.0543261909900763,152,7353
1.3089969389957472,3.141592653589793,143,5638
1.2217304763960306,3.141592653589793,143,5489
1.2217304763960306,3.0543261909900763,152,7371
1.2217304763960306,2.9670597283903604,140,8629
1.2217304763960306,2.8797932657906435,133,9859
1.2217304763960306,2.792526803190927,128,10742
1.2217304763960306,2.705260340591211,125,11736
1.2217304763960306,2.6179938779914944,123,12238
1.2217304763960306,2.5307274153917776,122,12216
1.2217304763960306,2.443460952792061,123,12180
1.2217304763960306,2.356194490192345,125,11699
1.2217304763960306,2.2689280275926285,129,10763
1.2217304763960306,2.1816615649929116,133,9913
1.2217304763960306,2.0943951023931953,138,7965
1.2217304763960306,2.007128639793479,111,5052
1.2217304763960306,1.9198621771937625,98,10792
1.2217304763960306,1.8325957145940461,105,6224
1.2217304763960306,1.7453292519943295,115,4686
1.2217304763960306,1.6580627893946132,130,3132
1.2217304763960306,1.5707963267948966,152,1593
1.2217304763960306,1.4835298641951802,177,2870
1.2217304763960306,1.3962634015954636,211,1457
1.2217304763960306,1.3089969389957472,292,1226
1.2217304763960306,1.2217304763960306,368,2866
1.2217304763960306,1.1344640137963142,410,340
1.2217304763960306,1.0471975511965976,404,961
1.2217304763960306,0.9599310885968813,411,834
1.2217304763960306,0.8726646259971648,353,2948
1.2217304763960306,0.7853981633974483,nan,nan
1.2217304763960306,0.6981317007977318,nan,nan
1.2217304763960306,0.6108652381980153,371,2122
1.2217304763960306,0.5235987755982988,60,4412
1.2217304763960306,0.4363323129985824,41,11261
1.2217304763960306,0.3490658503988659,269,5275
1.1344640137963142,0.3490658503988659,45,9931
1.1344640137963142,0.4363323129985824,44,16082
1.1344640137963142,0.5235987755982988,91,2120
1.1344640137963142,0.6108652381980153,341,3210
1.1344640137963142,0.6981317007977318,332,3449
1.1344640137963142,0.7853981633974483,327,3609
1.1344640137963142,0.8726646259971648,325,3610
1.1344640137963142,0.9599310885968813,421,979
1.1344640137963142,1.0471975511965976,415,788
1.1344640137963142,1.1344640137963142,424,205
1.1344640137963142,1.2217304763960306,334,3240
1.1344640137963142,1.3089969389957472,290,4048
1.1344640137963142,1.3962634015954636,221,1068
