theta,phi,radius, strengths
1.5009831567151233,0.6283185307179586,195,3570
1.5009831567151233,0.6632251157578452,191,2929
1.5009831567151233,0.6981317007977318,158,1854
1.5009831567151233,0.7330382858376184,141,1839
1.5009831567151233,0.767944870877505,126,1968
1.5009831567151233,0.8028514559173915,124,2220
1.5009831567151233,0.8377580409572781,112,2177
1.5009831567151233,0.8726646259971648,114,2497
1.5009831567151233,0.9075712110370514,110,3061
1.5009831567151233,0.9424777960769379,106,3344
1.5009831567151233,0.9773843811168246,102,3609
1.5009831567151233,1.0122909661567112,97,3813
1.5009831567151233,1.0471975511965976,90,4071
1.5009831567151233,1.0821041362364843,86,4543
1.5009831567151233,1.117010721276371,81,4950
1.5009831567151233,1.1519173063162575,72,6423
1.5009831567151233,1.1868238913561442,72,6628
1.5009831567151233,1.2217304763960306,72,6587
1.5009831567151233,1.2566370614359172,69,7442
1.5009831567151233,1.2915436464758039,68,7707
1.5009831567151233,1.3264502315156903,67,7855
1.5009831567151233,1.361356816555577,69,7166
1.5009831567151233,1.3962634015954636,69,6842
1.5009831567151233,1.43116998663535,68,7091
1.5009831567151233,1.4660765716752369,67,7157
1.5009831567151233,1.5009831567151233,67,7569
1.5009831567151233,1.53588974175501,65,8096
1.5009831567151233,1.5707963267948966,66,7943
1.5009831567151233,1.605702911834783,63,8269
1.5009831567151233,1.6406094968746698,59,10772
1.5009831567151233,1.6755160819145563,58,10568
1.5009831567151233,1.710422666954443,61,9111
1.5009831567151233,1.7453292519943295,63,7047
1.5009831567151233,1.780235837034216,62,6497
1.5009831567151233,1.8151424220741028,63,7101
1.5009831567151233,1.8500490071139892,64,5366
1.5009831567151233,1.8849555921538759,63,5073
1.5009831567151233,1.9198621771937625,65,5220
1.5009831567151233,1.9547687622336491,70,5367
1.5009831567151233,1.9896753472735356,76,5456
1.5009831567151233,2.0245819323134224,77,5172
1.5009831567151233,2.0594885173533086,69,5130
1.5009831567151233,2.0943951023931953,70,4180
1.5009831567151233,2.129301687433082,71,3747
1.5009831567151233,2.1642082724729685,70,4086
1.5009831567151233,2.199114857512855,69,4053
1.5009831567151233,2.234021442552742,69,4125
1.5009831567151233,2.2689280275926285,68,4086
1.5009831567151233,2.303834612632515,67,4411
1.5009831567151233,2.3387411976724013,72,4567
1.5009831567151233,2.3736477827122884,74,5391
1.5009831567151233,2.4085543677521746,75,5714
1.5009831567151233,2.443460952792061,73,5774
1.5009831567151233,2.478367537831948,65,6074
1.5009831567151233,2.5132741228718345,61,6274
1.5009831567151233,2.548180707911721,60,6559
1.5009831567151233,2.5830872929516078,61,6985
1.5009831567151233,2.6179938779914944,63,7970
1.5009831567151233,2.6529004630313806,68,7597
1.5009831567151233,2.6878070480712677,71,6806
1.5009831567151233,2.722713633111154,68,7227
1.5009831567151233,2.7576202181510405,65,7764
1.5009831567151233,2.792526803190927,66,7545
1.5009831567151233,2.827433388230814,65,8099
1.5009831567151233,2.8623399732707,67,8874
1.5009831567151233,2.897246558310587,66,9101
1.5009831567151233,2.9321531433504737,66,8735
1.5009831567151233,2.9670597283903604,63,8417
1.5009831567151233,3.0019663134302466,66,8846
1.5009831567151233,3.036872898470133,66,8765
1.5009831567151233,3.07177948351002,68,8548
1.5009831567151233,3.106686068549907,70,7574
1.5009831567151233,3.141592653589793,69,7904
1.4660765716752369,3.141592653589793,84,6165
1.4660765716752369,3.106686068549907,80,6408
1.4660765716752369,3.07177948351002,78,6932
1.4660765716752369,3.036872898470133,83,6105
1.4660765716752369,3.0019663134302466,83,5846
1.4660765716752369,2.9670597283903604,82,5954
1.4660765716752369,2.9321531433504737,86,6643
1.4660765716752369,2.897246558310587,86,6992
1.4660765716752369,2.8623399732707,80,6585
1.4660765716752369,2.827433388230814,78,6168
1.4660765716752369,2.792526803190927,76,6122
1.4660765716752369,2.7576202181510405,81,7403
1.4660765716752369,2.722713633111154,82,5935
1.4660765716752369,2.6878070480712677,82,5903
1.4660765716752369,2.6529004630313806,77,6048
1.4660765716752369,2.6179938779914944,73,5619
1.4660765716752369,2.5830872929516078,72,5025
1.4660765716752369,2.548180707911721,73,4306
1.4660765716752369,2.5132741228718345,76,4072
1.4660765716752369,2.478367537831948,89,4267
1.4660765716752369,2.443460952792061,92,4228
1.4660765716752369,2.4085543677521746,98,3659
1.4660765716752369,2.3736477827122884,98,3230
1.4660765716752369,2.3387411976724013,90,2673
1.4660765716752369,2.303834612632515,90,2427
1.4660765716752369,2.2689280275926285,89,2386
1.4660765716752369,2.234021442552742,88,2484
1.4660765716752369,2.199114857512855,87,2422
1.4660765716752369,2.1642082724729685,84,2539
1.4660765716752369,2.129301687433082,83,2602
1.4660765716752369,2.0943951023931953,86,2497
1.4660765716752369,2.0594885173533086,102,3496
1.4660765716752369,2.0245819323134224,106,3534
1.4660765716752369,1.9896753472735356,108,3482
1.4660765716752369,1.9547687622336491,97,3231
1.4660765716752369,1.9198621771937625,98,2935
1.4660765716752369,1.8849555921538759,101,2875
1.4660765716752369,1.8500490071139892,101,2869
1.4660765716752369,1.8151424220741028,98,3344
1.4660765716752369,1.780235837034216,101,2931
1.4660765716752369,1.7453292519943295,110,3477
1.4660765716752369,1.710422666954443,116,3822
1.4660765716752369,1.6755160819145563,112,4038
1.4660765716752369,1.6406094968746698,112,4158
1.4660765716752369,1.605702911834783,113,4346
1.4660765716752369,1.5707963267948966,117,4279
1.4660765716752369,1.53588974175501,112,4065
1.4660765716752369,1.5009831567151233,111,3911
1.4660765716752369,1.4660765716752369,106,3455
1.4660765716752369,1.43116998663535,117,4298
1.4660765716752369,1.3962634015954636,113,4402
1.4660765716752369,1.361356816555577,112,4011
1.4660765716752369,1.3264502315156903,115,3855
1.4660765716752369,1.2915436464758039,115,3609
1.4660765716752369,1.2566370614359172,121,3175
1.4660765716752369,1.2217304763960306,121,2501
1.4660765716752369,1.1868238913561442,126,2296
1.4660765716752369,1.1519173063162575,127,2282
1.4660765716752369,1.117010721276371,129,2149
1.4660765716752369,1.0821041362364843,133,2054
1.4660765716752369,1.0471975511965976,150,2091
1.4660765716752369,1.0122909661567112,174,3206
1.4660765716752369,0.9773843811168246,181,3211
1.4660765716752369,0.9424777960769379,188,3223
1.4660765716752369,0.9075712110370514,195,3307
1.4660765716752369,0.8726646259971648,177,2266
1.4660765716752369,0.8377580409572781,176,2442
1.4660765716752369,0.8028514559173915,181,3571
1.4660765716752369,0.767944870877505,189,3595
1.4660765716752369,0.7330382858376184,203,3778
1.4660765716752369,0.6981317007977318,212,4030
1.4660765716752369,0.6632251157578452,217,10223
1.4660765716752369,0.6283185307179586,210,8110
1.4660765716752369,0.5934119456780721,207,6732
1.4660765716752369,0.5585053606381855,223,4918
1.4660765716752369,0.5235987755982988,232,4800
1.4660765716752369,0.4886921905584123,242,5296
1.4660765716752369,0.4537856055185257,223,6971
1.4660765716752369,0.41887902047863906,249,2438
1.4660765716752369,0.3839724354387525,247,3925
1.4660765716752369,0.3490658503988659,189,530
1.43116998663535,0.3490658503988659,123,211
1.43116998663535,0.3839724354387525,131,251
1.43116998663535,0.41887902047863906,176,387
1.43116998663535,0.4537856055185257,251,5963
1.43116998663535,0.4886921905584123,244,5128
1.43116998663535,0.5235987755982988,226,6002
1.43116998663535,0.5585053606381855,219,6414
1.43116998663535,0.5934119456780721,207,10385
1.43116998663535,0.6283185307179586,213,10734
1.43116998663535,0.6632251157578452,219,10731
1.43116998663535,0.6981317007977318,211,4186
1.43116998663535,0.7330382858376184,200,4123
1.43116998663535,0.767944870877505,190,5538
1.43116998663535,0.8028514559173915,186,5732
1.43116998663535,0.8377580409572781,192,4395
1.43116998663535,0.8726646259971648,204,4755
1.43116998663535,0.9075712110370514,207,10017
1.43116998663535,0.9424777960769379,202,8951
1.43116998663535,0.9773843811168246,194,9388
1.43116998663535,1.0122909661567112,189,9646
1.43116998663535,1.0471975511965976,182,5441
1.43116998663535,1.0821041362364843,178,3643
1.43116998663535,1.117010721276371,172,2464
1.43116998663535,1.1519173063162575,165,1542
1.43116998663535,1.1868238913561442,152,951
1.43116998663535,1.2217304763960306,146,1751
1.43116998663535,1.2566370614359172,148,8739
1.43116998663535,1.2915436464758039,145,8316
1.43116998663535,1.3264502315156903,143,12751
1.43116998663535,1.361356816555577,141,13821
1.43116998663535,1.3962634015954636,139,13999
1.43116998663535,1.43116998663535,138,13449
1.43116998663535,1.4660765716752369,137,3289
1.43116998663535,1.5009831567151233,144,7979
1.43116998663535,1.53588974175501,148,8765
1.43116998663535,1.5707963267948966,157,11436
1.43116998663535,1.605702911834783,157,9499
1.43116998663535,1.6406094968746698,157,8901
1.43116998663535,1.6755160819145563,158,8766
1.43116998663535,1.710422666954443,161,11233
1.43116998663535,1.7453292519943295,158,9781
1.43116998663535,1.780235837034216,143,9377
1.43116998663535,1.8151424220741028,144,9070
1.43116998663535,1.8500490071139892,149,7405
1.43116998663535,1.8849555921538759,151,6759
1.43116998663535,1.9198621771937625,159,6388
1.43116998663535,1.9547687622336491,174,7539
1.43116998663535,1.9896753472735356,178,6938
1.43116998663535,2.0245819323134224,181,6382
1.43116998663535,2.0594885173533086,175,1701
1.43116998663535,2.0943951023931953,192,5690
1.43116998663535,2.129301687433082,195,3576
1.43116998663535,2.1642082724729685,204,6039
1.43116998663535,2.199114857512855,196,5008
1.43116998663535,2.234021442552742,158,2752
1.43116998663535,2.2689280275926285,174,4582
1.43116998663535,2.303834612632515,171,7382
1.43116998663535,2.3387411976724013,170,9216
1.43116998663535,2.3736477827122884,163,12500
1.43116998663535,2.4085543677521746,159,11551
1.43116998663535,2.443460952792061,154,12242
1.43116998663535,2.478367537831948,150,10003
1.43116998663535,2.5132741228718345,142,947
1.43116998663535,2.548180707911721,132,641
1.43116998663535,2.5830872929516078,138,5820
1.43116998663535,2.6179938779914944,137,18493
1.43116998663535,2.6529004630313806,134,20659
1.43116998663535,2.6878070480712677,135,2778
1.43116998663535,2.722713633111154,126,2926
1.43116998663535,2.7576202181510405,110,1966
1.43116998663535,2.792526803190927,112,5388
1.43116998663535,2.827433388230814,112,3164
1.43116998663535,2.8623399732707,112,13299
1.43116998663535,2.897246558310587,112,11846
1.43116998663535,2.9321531433504737,108,12617
1.43116998663535,2.9670597283903604,107,7737
1.43116998663535,3.0019663134302466,127,12560
